IP,id,srcportb1024,type,srccnt,dstcnt
10.67.216.133,18631,0,2,1,0
10.67.216.132,18632,0,3,1,3
10.67.216.131,18633,0,1,0,4
10.67.216.130,18634,1,3,2,1
10.67.216.13,18635,0,3,1,7
10.67.216.129,18636,0,1,0,2
10.67.216.128,18637,0,1,0,4
10.67.216.127,18638,0,1,0,2
10.67.216.126,18639,0,2,2,0
10.67.216.123,18640,0,3,1,4
10.67.216.122,18641,0,3,1,1
10.67.216.121,18642,0,1,0,2
10.67.216.12,18643,0,3,2,5
10.67.216.119,18644,0,3,2,2
10.67.216.118,18645,0,3,2,1
10.67.216.117,18646,0,3,1,3
10.67.216.115,18647,0,3,2,3
10.67.216.114,18648,1,3,5,1
10.67.216.113,18649,0,2,3,0
10.67.216.112,18650,0,2,1,0
10.67.216.111,18651,0,3,1,2
10.67.216.110,18652,0,3,2,8
10.67.216.11,18653,0,1,0,4
10.67.216.109,18654,0,3,1,5
10.67.216.108,18655,0,1,0,1
10.67.216.107,18656,0,3,4,7
10.67.216.106,18657,1,3,5,10
10.67.216.105,18658,0,3,1,6
10.67.216.104,18659,0,3,5,7
10.67.216.103,18660,0,3,2,8
10.67.216.102,18661,0,3,3,5
10.67.216.101,18662,0,3,4,1
10.67.216.100,18663,0,2,3,0
10.67.216.10,18664,0,1,0,1
10.67.216.1,18665,0,1,0,4
10.67.215.145,18666,0,2,1,0
10.67.214.49,18667,0,2,1,0
10.67.214.46,18668,0,1,0,3
10.67.214.44,18669,0,2,1,0
10.67.214.41,18670,0,1,0,1
10.67.214.29,18671,0,1,0,1
10.67.214.229,18672,0,1,0,1
10.67.214.228,18673,0,1,0,1
10.67.214.147,18674,0,1,0,1
10.67.214.13,18675,0,2,1,0
10.67.214.111,18676,0,1,0,1
10.67.213.94,18677,0,2,1,0
10.67.213.45,18678,0,1,0,1
10.67.213.44,18679,0,2,1,0
10.67.213.43,18680,0,1,0,1
10.67.213.29,18681,0,2,1,0
10.67.213.229,18682,0,1,0,1
10.67.213.221,18683,1,1,0,1
10.67.213.173,18684,0,1,0,1
10.67.213.159,18685,0,1,0,1
10.67.213.145,18686,0,2,1,0
10.67.213.140,18687,0,1,0,1
10.67.213.130,18688,0,1,0,1
10.67.213.110,18689,0,1,0,1
10.67.212.99,18690,0,3,1,3
10.67.212.98,18691,0,1,0,1
10.67.212.96,18692,0,3,1,9
10.67.212.95,18693,0,1,0,3
10.67.212.94,18694,0,1,0,1
10.67.212.93,18695,0,3,2,5
10.67.212.92,18696,0,3,1,7
10.67.212.90,18697,0,1,0,1
10.67.212.9,18698,0,1,0,1
10.67.212.88,18699,0,1,0,1
10.67.212.87,18700,0,1,0,2
10.67.212.86,18701,0,3,2,4
10.67.212.85,18702,0,3,8,2
10.67.212.84,18703,0,3,1,1
10.67.212.83,18704,0,3,1,2
10.67.212.82,18705,0,1,0,1
10.67.212.8,18706,0,1,0,2
10.67.212.79,18707,0,1,0,1
10.67.212.77,18708,0,3,2,5
10.67.212.75,18709,0,2,1,0
10.67.212.74,18710,0,1,0,3
10.67.212.73,18711,0,3,1,1
10.67.212.71,18712,0,3,2,2
10.67.212.7,18713,0,3,2,2
10.67.212.69,18714,0,3,1,1
10.67.212.68,18715,0,3,2,1
10.67.212.66,18716,0,3,4,1
10.67.212.64,18717,0,1,0,1
10.67.212.63,18718,0,3,1,3
10.67.212.62,18719,0,3,7,4
10.67.212.61,18720,0,3,1,6
10.67.212.60,18721,0,3,3,2
10.67.212.59,18722,0,3,4,5
10.67.212.58,18723,0,3,5,9
10.67.212.57,18724,0,3,1,2
10.67.212.56,18725,0,3,3,7
10.67.212.55,18726,0,3,3,3
10.67.212.54,18727,0,2,4,0
10.67.212.53,18728,0,3,4,2
10.67.212.52,18729,0,3,1,6
10.67.212.51,18730,0,1,0,6
10.67.212.50,18731,0,3,1,8
10.67.212.49,18732,0,3,2,3
10.67.212.48,18733,0,3,1,4
10.67.212.47,18734,0,1,0,1
10.67.212.46,18735,0,3,1,2
10.67.212.45,18736,0,2,1,0
10.67.212.44,18737,0,3,3,3
10.67.212.43,18738,0,3,1,1
10.67.212.42,18739,0,3,1,3
10.67.212.41,18740,0,3,2,5
10.67.212.40,18741,0,3,3,6
10.67.212.39,18742,0,2,1,0
10.67.212.38,18743,0,3,1,2
10.67.212.37,18744,0,3,1,2
10.67.212.36,18745,0,3,1,3
10.67.212.33,18746,0,2,1,0
10.67.212.32,18747,0,2,1,0
10.67.212.30,18748,0,1,0,1
10.67.212.29,18749,0,3,3,3
10.67.212.27,18750,0,2,2,0
10.67.212.26,18751,0,3,5,3
10.67.212.25,18752,0,3,1,8
10.67.212.246,18753,0,1,0,1
10.67.212.241,18754,0,2,1,0
10.67.212.24,18755,0,3,2,4
10.67.212.237,18756,1,3,1,1
10.67.212.236,18757,0,1,0,1
10.67.212.230,18758,0,3,1,2
10.67.212.23,18759,0,1,0,2
10.67.212.229,18760,0,3,17,20
10.67.212.228,18761,0,3,4,3
10.67.212.227,18762,0,3,5,4
10.67.212.223,18763,0,3,3,6
10.67.212.222,18764,0,1,0,1
10.67.212.221,18765,13,3,21,22
10.67.212.22,18766,0,3,1,7
10.67.212.217,18767,0,2,1,0
10.67.212.209,18768,0,1,0,1
10.67.212.20,18769,0,1,0,2
10.67.212.2,18770,0,2,1,0
10.67.212.191,18771,0,1,0,1
10.67.212.19,18772,0,3,2,2
10.67.212.185,18773,0,2,1,0
10.67.212.184,18774,0,2,1,0
10.67.212.182,18775,0,3,1,1
10.67.212.181,18776,0,1,0,1
10.67.212.180,18777,0,2,1,0
10.67.212.18,18778,0,3,2,2
10.67.212.179,18779,0,1,0,2
10.67.212.178,18780,0,3,2,4
10.67.212.177,18781,0,3,1,3
10.67.212.176,18782,0,3,2,2
10.67.212.175,18783,0,3,2,3
10.67.212.174,18784,0,2,6,0
10.67.212.173,18785,0,3,2,7
10.67.212.172,18786,0,3,3,6
10.67.212.170,18787,0,1,0,1
10.67.212.17,18788,0,3,2,4
10.67.212.168,18789,0,3,1,1
10.67.212.167,18790,0,3,1,2
10.67.212.165,18791,0,1,0,1
10.67.212.164,18792,0,3,1,2
10.67.212.162,18793,0,3,1,1
10.67.212.161,18794,0,1,0,1
10.67.212.160,18795,0,3,1,3
10.67.212.16,18796,0,3,1,2
10.67.212.159,18797,0,3,1,3
10.67.212.158,18798,0,1,0,2
10.67.212.156,18799,0,1,0,4
10.67.212.155,18800,0,3,2,3
10.67.212.154,18801,0,3,2,8
10.67.212.152,18802,0,2,2,0
10.67.212.151,18803,0,3,2,2
10.67.212.150,18804,0,3,2,4
10.67.212.15,18805,0,3,1,1
10.67.212.147,18806,0,3,2,5
10.67.212.146,18807,0,3,2,1
10.67.212.145,18808,0,1,0,4
10.67.212.144,18809,0,3,1,2
10.67.212.143,18810,0,3,1,4
10.67.212.142,18811,0,3,2,5
10.67.212.141,18812,0,3,3,2
10.67.212.140,18813,0,1,0,3
10.67.212.14,18814,0,3,1,2
10.67.212.137,18815,0,3,1,1
10.67.212.136,18816,0,3,3,1
10.67.212.135,18817,0,1,0,1
10.67.212.134,18818,0,1,0,1
10.67.212.133,18819,0,3,2,1
10.67.212.132,18820,0,3,1,1
10.67.212.131,18821,0,1,0,1
10.67.212.130,18822,0,3,1,1
10.67.212.13,18823,0,3,3,3
10.67.212.129,18824,0,1,0,5
10.67.212.128,18825,0,3,1,2
10.67.212.127,18826,0,3,1,1
10.67.212.126,18827,0,3,5,4
10.67.212.122,18828,0,2,7,0
10.67.212.121,18829,0,3,4,3
10.67.212.12,18830,0,3,5,1
10.67.212.119,18831,0,3,2,2
10.67.212.118,18832,0,1,0,2
10.67.212.117,18833,0,3,4,1
10.67.212.110,18834,0,3,5,2
10.67.212.11,18835,0,1,0,1
10.67.212.109,18836,0,3,2,4
10.67.212.108,18837,0,3,2,2
10.67.212.107,18838,0,3,4,6
10.67.212.106,18839,0,3,4,2
10.67.212.105,18840,0,3,1,1
10.67.212.104,18841,0,3,5,2
10.67.212.103,18842,0,3,1,3
10.67.212.102,18843,0,3,3,1
10.67.212.101,18844,0,2,2,0
10.67.212.1,18845,0,1,0,2
10.67.210.221,18846,0,1,0,2
10.67.210.152,18847,0,1,0,2
10.67.210.117,18848,0,1,0,1
10.67.209.49,18849,0,1,0,1
10.67.209.226,18850,1,1,0,1
10.67.209.106,18851,1,1,0,1
10.67.208.87,18852,0,2,1,0
10.67.208.6,18853,0,3,2,1
10.67.208.52,18854,0,1,0,1
10.67.208.48,18855,0,1,0,1
10.67.208.253,18856,0,1,0,1
10.67.208.250,18857,1,1,0,1
10.67.208.249,18858,1,1,0,1
10.67.208.244,18859,1,1,0,1
10.67.208.242,18860,1,1,0,1
10.67.208.24,18861,0,1,0,1
10.67.208.226,18862,22,3,2,25
10.67.208.221,18863,20,3,13,23
10.67.208.220,18864,2,1,0,2
10.67.208.213,18865,5,3,1,5
10.67.208.212,18866,51,1,0,51
10.67.208.208,18867,2,1,0,2
10.67.208.2,18868,0,3,9,6
10.67.208.17,18869,0,2,1,0
10.67.208.164,18870,0,2,1,0
10.67.208.16,18871,0,2,1,0
10.67.208.159,18872,0,2,1,0
10.67.208.156,18873,0,1,0,1
10.67.208.145,18874,0,2,4,0
10.67.208.140,18875,0,2,1,0
10.67.208.13,18876,0,3,1,1
10.67.208.107,18877,0,1,0,1
10.67.208.1,18878,0,1,0,1
10.67.208.0,18879,0,2,1,0
10.67.207.84,18880,0,2,1,0
10.67.207.71,18881,0,1,0,1
10.67.206.57,18882,0,2,1,0
10.67.206.45,18883,0,1,0,1
10.67.206.42,18884,0,1,0,2
10.67.206.26,18885,0,1,0,1
10.67.206.19,18886,0,1,0,1
10.67.206.18,18887,0,1,0,1
10.67.206.154,18888,0,1,0,1
10.67.206.13,18889,0,1,0,1
10.67.206.122,18890,0,1,0,1
10.67.205.87,18891,0,2,1,0
10.67.205.60,18892,0,2,1,0
10.67.205.55,18893,0,2,1,0
10.67.205.36,18894,0,1,0,1
10.67.205.182,18895,0,2,1,0
10.67.205.179,18896,0,2,1,0
10.67.205.160,18897,0,1,0,1
10.67.205.154,18898,0,1,0,1
10.67.205.151,18899,0,3,1,1
10.67.205.150,18900,0,2,1,0
10.67.205.139,18901,0,1,0,1
10.67.205.135,18902,0,2,1,0
10.67.205.12,18903,0,2,1,0
10.67.205.105,18904,0,1,0,1
10.67.204.99,18905,0,2,1,0
10.67.204.98,18906,0,1,0,1
10.67.204.96,18907,0,3,4,4
10.67.204.95,18908,0,3,4,2
10.67.204.94,18909,0,1,0,4
10.67.204.93,18910,0,3,4,3
10.67.204.92,18911,0,3,1,3
10.67.204.9,18912,0,3,1,1
10.67.204.89,18913,0,3,1,1
10.67.204.88,18914,0,3,2,2
10.67.204.87,18915,0,3,1,1
10.67.204.86,18916,0,3,1,7
10.67.204.84,18917,0,3,3,1
10.67.204.83,18918,0,3,1,1
10.67.204.82,18919,0,3,3,3
10.67.204.8,18920,0,3,3,7
10.67.204.79,18921,0,1,0,2
10.67.204.77,18922,0,1,0,1
10.67.204.74,18923,0,3,2,2
10.67.204.73,18924,0,1,0,3
10.67.204.72,18925,0,1,0,1
10.67.204.71,18926,0,1,0,7
10.67.204.7,18927,0,3,3,7
10.67.204.68,18928,0,2,1,0
10.67.204.66,18929,0,3,2,1
10.67.204.64,18930,0,1,0,1
10.67.204.63,18931,0,1,0,3
10.67.204.62,18932,0,3,2,2
10.67.204.61,18933,0,3,5,4
10.67.204.60,18934,0,3,3,4
10.67.204.59,18935,0,3,4,5
10.67.204.58,18936,0,3,3,4
10.67.204.57,18937,0,1,0,6
10.67.204.56,18938,0,3,2,4
10.67.204.55,18939,0,3,1,2
10.67.204.54,18940,0,3,3,4
10.67.204.53,18941,0,1,0,4
10.67.204.52,18942,0,3,2,4
10.67.204.51,18943,0,3,3,5
10.67.204.50,18944,0,1,0,5
10.67.204.49,18945,0,3,3,4
10.67.204.48,18946,0,3,5,2
10.67.204.46,18947,0,3,2,3
10.67.204.45,18948,0,3,3,2
10.67.204.44,18949,0,3,5,2
10.67.204.43,18950,0,3,3,5
10.67.204.42,18951,0,3,3,3
10.67.204.41,18952,0,1,0,5
10.67.204.39,18953,0,2,1,0
10.67.204.38,18954,0,3,1,3
10.67.204.37,18955,0,1,0,2
10.67.204.36,18956,0,3,3,1
10.67.204.32,18957,0,2,3,0
10.67.204.29,18958,0,3,2,1
10.67.204.28,18959,0,3,2,4
10.67.204.27,18960,0,1,0,3
10.67.204.26,18961,0,3,2,5
10.67.204.25,18962,0,3,3,5
10.67.204.24,18963,0,3,2,5
10.67.204.237,18964,0,2,1,0
10.67.204.231,18965,0,3,1,1
10.67.204.230,18966,0,1,0,2
10.67.204.23,18967,0,1,0,1
10.67.204.229,18968,0,3,15,24
10.67.204.228,18969,0,3,1,3
10.67.204.227,18970,0,3,3,4
10.67.204.225,18971,0,2,4,0
10.67.204.223,18972,0,3,2,3
10.67.204.221,18973,11,3,23,20
10.67.204.220,18974,0,3,1,1
10.67.204.22,18975,0,3,2,3
10.67.204.21,18976,0,2,1,0
10.67.204.205,18977,1,1,0,1
10.67.204.20,18978,0,3,1,3
10.67.204.197,18979,0,2,1,0
10.67.204.190,18980,0,1,0,1
10.67.204.19,18981,0,3,1,4
10.67.204.185,18982,0,1,0,1
10.67.204.180,18983,0,1,0,2
10.67.204.18,18984,0,1,0,2
10.67.204.178,18985,0,3,2,5
10.67.204.177,18986,0,3,2,5
10.67.204.176,18987,0,3,3,2
10.67.204.175,18988,0,3,4,7
10.67.204.174,18989,0,3,3,3
10.67.204.173,18990,0,3,3,3
10.67.204.172,18991,0,3,1,1
10.67.204.170,18992,0,3,1,1
10.67.204.17,18993,0,3,1,4
10.67.204.169,18994,0,1,0,2
10.67.204.168,18995,0,2,1,0
10.67.204.167,18996,0,3,1,2
10.67.204.165,18997,0,1,0,1
10.67.204.164,18998,0,3,3,3
10.67.204.163,18999,0,2,1,0
10.67.204.162,19000,0,3,1,1
10.67.204.161,19001,0,2,1,0
10.67.204.160,19002,0,3,2,1
10.67.204.16,19003,0,3,2,2
10.67.204.159,19004,0,3,3,2
10.67.204.158,19005,0,3,4,5
10.67.204.157,19006,0,3,1,1
10.67.204.156,19007,0,3,3,6
10.67.204.155,19008,0,3,1,3
10.67.204.154,19009,0,3,3,5
10.67.204.152,19010,0,3,1,3
10.67.204.151,19011,0,1,0,2
10.67.204.150,19012,0,3,2,4
10.67.204.15,19013,0,3,1,1
10.67.204.149,19014,1,1,0,1
10.67.204.147,19015,0,3,1,6
10.67.204.146,19016,0,3,2,4
10.67.204.145,19017,0,3,1,3
10.67.204.144,19018,0,3,4,1
10.67.204.143,19019,0,1,0,2
10.67.204.142,19020,0,3,3,10
10.67.204.141,19021,0,3,5,3
10.67.204.140,19022,0,3,6,4
10.67.204.14,19023,0,2,4,0
10.67.204.139,19024,0,1,0,1
10.67.204.137,19025,0,3,4,1
10.67.204.136,19026,0,3,1,1
10.67.204.135,19027,0,2,1,0
10.67.204.134,19028,0,1,0,3
10.67.204.133,19029,0,1,0,1
10.67.204.132,19030,0,3,1,3
10.67.204.131,19031,0,3,3,2
10.67.204.130,19032,0,2,1,0
10.67.204.13,19033,0,3,1,1
10.67.204.129,19034,0,3,3,2
10.67.204.128,19035,0,3,1,1
10.67.204.126,19036,0,3,3,2
10.67.204.123,19037,0,3,1,2
10.67.204.122,19038,0,2,3,0
10.67.204.121,19039,0,3,6,1
10.67.204.12,19040,0,3,4,4
10.67.204.119,19041,0,3,2,6
10.67.204.118,19042,0,3,1,1
10.67.204.117,19043,0,1,0,1
10.67.204.111,19044,0,2,1,0
10.67.204.110,19045,0,3,2,4
10.67.204.109,19046,0,3,1,5
10.67.204.108,19047,0,2,2,0
10.67.204.107,19048,0,1,0,5
10.67.204.106,19049,0,3,1,7
10.67.204.105,19050,0,1,0,3
10.67.204.104,19051,0,3,1,3
10.67.204.103,19052,0,3,3,5
10.67.204.102,19053,0,2,1,0
10.67.204.101,19054,0,1,0,1
10.67.204.1,19055,0,1,0,2
10.67.202.229,19056,0,1,0,1
10.67.202.221,19057,0,2,1,0
10.67.202.152,19058,0,1,0,5
10.67.201.119,19059,0,1,0,1
10.67.200.93,19060,1,1,0,1
10.67.200.88,19061,0,1,0,1
10.67.200.50,19062,0,1,0,1
10.67.200.242,19063,1,1,0,1
10.67.200.234,19064,1,1,0,1
10.67.200.226,19065,13,3,2,17
10.67.200.221,19066,6,3,13,13
10.67.200.213,19067,1,1,0,1
10.67.200.188,19068,0,1,0,2
10.67.200.173,19069,0,2,1,0
10.67.200.144,19070,0,1,0,1
10.67.200.143,19071,0,1,0,1
10.67.200.139,19072,0,1,0,1
10.67.200.12,19073,0,2,1,0
10.67.200.110,19074,0,3,1,1
10.67.200.103,19075,0,1,0,1
10.67.200.102,19076,1,1,0,1
10.67.196.95,19077,0,3,1,1
10.67.196.93,19078,0,2,1,0
10.67.196.77,19079,0,2,1,0
10.67.196.74,19080,0,1,0,1
10.67.196.67,19081,0,1,0,1
10.67.196.60,19082,0,1,0,1
10.67.196.54,19083,0,1,0,1
10.67.196.49,19084,0,1,0,1
10.67.196.33,19085,0,2,1,0
10.67.196.25,19086,0,1,0,1
10.67.196.229,19087,0,2,2,0
10.67.196.159,19088,0,1,0,1
10.67.196.15,19089,0,1,0,1
10.67.196.146,19090,0,1,0,1
10.67.196.122,19091,0,2,1,0
10.67.196.109,19092,0,1,0,1
10.67.196.107,19093,0,2,1,0
10.67.192.99,19094,0,1,0,1
10.67.192.9,19095,0,1,0,1
10.67.192.3,19096,0,1,0,1
10.67.192.28,19097,0,1,0,2
10.67.192.26,19098,0,1,0,1
10.67.192.24,19099,0,1,0,1
10.67.192.226,19100,0,1,0,1
10.67.192.20,19101,0,1,0,1
10.67.192.2,19102,0,2,1,0
10.67.192.11,19103,0,1,0,1
10.67.19.235,19104,0,1,0,1
10.67.188.86,19105,0,2,1,0
10.67.188.8,19106,0,2,1,0
10.67.188.71,19107,0,2,1,0
10.67.188.66,19108,0,2,1,0
10.67.188.65,19109,0,2,1,0
10.67.188.57,19110,0,2,1,0
10.67.188.55,19111,0,1,0,1
10.67.188.53,19112,0,2,1,0
10.67.188.43,19113,0,2,3,0
10.67.188.42,19114,0,3,1,1
10.67.188.23,19115,0,1,0,1
10.67.188.229,19116,0,3,1,1
10.67.188.223,19117,0,1,0,1
10.67.188.221,19118,0,2,5,0
10.67.188.17,19119,0,2,1,0
10.67.188.164,19120,0,1,0,1
10.67.188.160,19121,0,1,0,1
10.67.188.154,19122,0,2,1,0
10.67.188.139,19123,0,2,1,0
10.67.188.123,19124,0,2,1,0
10.67.188.122,19125,0,1,0,1
10.67.188.119,19126,0,2,1,0
10.67.188.110,19127,0,1,0,1
10.67.188.109,19128,0,2,1,0
10.67.188.107,19129,0,2,1,0
10.67.188.105,19130,0,1,0,1
10.67.184.48,19131,0,2,1,0
10.67.184.226,19132,0,1,0,3
10.67.184.221,19133,0,2,1,0
10.67.184.2,19134,0,1,0,1
10.67.184.144,19135,0,2,1,0
10.67.180.61,19136,0,1,0,1
10.67.178.2,19137,0,2,1,0
10.67.178.130,19138,0,1,0,1
10.67.176.7,19139,0,2,1,0
10.67.176.2,19140,0,3,14,8
10.67.176.128,19141,0,2,1,0
10.67.174.85,19142,0,2,0,0
10.67.174.84,19143,0,2,0,0
10.67.163.38,19144,0,1,0,1
10.67.160.7,19145,0,1,0,1
10.67.160.27,19146,0,1,0,2
10.67.160.26,19147,0,1,0,1
10.67.160.21,19148,0,1,0,1
10.67.160.12,19149,0,1,0,1
10.67.160.1,19150,0,1,0,1
10.67.159.111,19151,0,2,1,0
10.67.158.73,19152,0,1,0,1
10.67.158.58,19153,0,2,1,0
10.67.158.53,19154,0,2,1,0
10.67.158.52,19155,0,2,1,0
10.67.158.229,19156,0,1,0,2
10.67.158.228,19157,0,2,1,0
10.67.158.225,19158,0,2,0,0
10.67.158.170,19159,0,1,0,1
10.67.158.109,19160,0,3,1,1
10.67.157.92,19161,0,1,0,1
10.67.157.82,19162,0,1,0,1
10.67.157.74,19163,0,1,0,1
10.67.157.60,19164,0,1,0,1
10.67.157.55,19165,0,1,0,1
10.67.157.54,19166,0,1,0,1
10.67.157.53,19167,0,3,1,1
10.67.157.29,19168,0,2,1,0
10.67.157.228,19169,0,2,1,0
10.67.157.176,19170,0,3,1,1
10.67.157.175,19171,0,2,1,0
10.67.157.158,19172,0,1,0,1
10.67.156.99,19173,0,3,3,1
10.67.156.98,19174,0,2,1,0
10.67.156.97,19175,0,2,1,0
10.67.156.96,19176,0,3,4,8
10.67.156.95,19177,0,3,4,5
10.67.156.94,19178,0,3,3,3
10.67.156.93,19179,1,3,2,3
10.67.156.92,19180,0,3,3,5
10.67.156.90,19181,0,1,0,1
10.67.156.9,19182,0,2,2,0
10.67.156.88,19183,0,3,1,3
10.67.156.87,19184,0,1,0,1
10.67.156.86,19185,0,3,2,4
10.67.156.85,19186,0,3,3,5
10.67.156.84,19187,0,3,2,1
10.67.156.83,19188,0,3,1,3
10.67.156.82,19189,0,3,2,2
10.67.156.80,19190,0,1,0,1
10.67.156.8,19191,0,3,4,5
10.67.156.79,19192,0,3,1,2
10.67.156.77,19193,0,3,4,5
10.67.156.74,19194,0,3,5,4
10.67.156.73,19195,0,3,4,2
10.67.156.71,19196,0,3,3,3
10.67.156.7,19197,0,3,6,4
10.67.156.67,19198,0,1,0,1
10.67.156.65,19199,0,2,1,0
10.67.156.63,19200,0,3,2,1
10.67.156.62,19201,0,3,7,1
10.67.156.61,19202,0,3,5,5
10.67.156.60,19203,0,3,2,7
10.67.156.59,19204,0,3,2,1
10.67.156.58,19205,0,3,2,6
10.67.156.57,19206,0,3,5,3
10.67.156.56,19207,0,3,5,4
10.67.156.55,19208,0,3,4,3
10.67.156.54,19209,0,3,1,3
10.67.156.53,19210,0,3,3,9
10.67.156.52,19211,0,3,3,6
10.67.156.51,19212,0,3,6,4
10.67.156.50,19213,0,3,3,4
10.67.156.49,19214,0,3,3,5
10.67.156.48,19215,0,3,2,3
10.67.156.46,19216,0,3,3,2
10.67.156.45,19217,0,3,8,4
10.67.156.44,19218,0,3,4,7
10.67.156.43,19219,0,3,1,2
10.67.156.42,19220,0,3,5,4
10.67.156.41,19221,0,3,2,3
10.67.156.40,19222,0,3,3,4
10.67.156.4,19223,0,1,0,1
10.67.156.38,19224,0,1,0,3
10.67.156.37,19225,0,3,2,2
10.67.156.36,19226,0,2,1,0
10.67.156.32,19227,0,3,2,1
10.67.156.31,19228,0,2,1,0
10.67.156.30,19229,0,2,1,0
10.67.156.29,19230,0,3,4,5
10.67.156.28,19231,0,2,3,0
10.67.156.27,19232,0,3,1,2
10.67.156.26,19233,0,3,5,5
10.67.156.253,19234,1,1,0,1
10.67.156.25,19235,0,3,2,2
10.67.156.248,19236,0,2,1,0
10.67.156.240,19237,0,2,1,0
10.67.156.24,19238,0,3,3,5
10.67.156.237,19239,0,2,1,0
10.67.156.232,19240,0,1,0,1
10.67.156.231,19241,0,1,0,1
10.67.156.230,19242,0,3,1,1
10.67.156.229,19243,0,3,35,28
10.67.156.228,19244,0,3,6,3
10.67.156.227,19245,0,3,5,7
10.67.156.225,19246,0,2,1,0
10.67.156.224,19247,0,3,1,1
10.67.156.223,19248,0,3,10,5
10.67.156.221,19249,14,3,52,20
10.67.156.22,19250,0,3,4,7
10.67.156.210,19251,0,1,0,1
10.67.156.21,19252,0,2,2,0
10.67.156.207,19253,0,2,1,0
10.67.156.205,19254,0,2,2,0
10.67.156.20,19255,0,3,4,4
10.67.156.197,19256,0,1,0,1
10.67.156.195,19257,0,1,0,1
10.67.156.193,19258,0,2,1,0
10.67.156.19,19259,0,3,6,3
10.67.156.189,19260,0,3,1,1
10.67.156.186,19261,0,1,0,1
10.67.156.184,19262,0,2,1,0
10.67.156.183,19263,0,2,1,0
10.67.156.182,19264,0,2,2,0
10.67.156.180,19265,0,3,1,1
10.67.156.18,19266,0,3,4,5
10.67.156.179,19267,0,1,0,1
10.67.156.178,19268,0,3,3,4
10.67.156.177,19269,0,2,3,0
10.67.156.176,19270,0,1,0,2
10.67.156.175,19271,0,3,3,5
10.67.156.174,19272,0,3,5,2
10.67.156.173,19273,0,3,4,2
10.67.156.172,19274,0,3,5,7
10.67.156.170,19275,0,2,1,0
10.67.156.17,19276,0,3,5,2
10.67.156.169,19277,0,1,0,1
10.67.156.168,19278,0,2,5,0
10.67.156.166,19279,0,3,1,1
10.67.156.165,19280,0,3,2,1
10.67.156.164,19281,0,3,3,1
10.67.156.163,19282,0,3,2,2
10.67.156.162,19283,0,1,0,2
10.67.156.161,19284,0,2,2,0
10.67.156.160,19285,0,3,2,3
10.67.156.16,19286,0,3,7,6
10.67.156.159,19287,0,3,1,4
10.67.156.158,19288,0,3,3,4
10.67.156.156,19289,0,3,3,5
10.67.156.155,19290,0,3,3,3
10.67.156.154,19291,0,3,1,1
10.67.156.152,19292,0,3,3,3
10.67.156.151,19293,0,3,6,8
10.67.156.150,19294,0,3,2,1
10.67.156.15,19295,0,3,3,1
10.67.156.147,19296,0,3,3,1
10.67.156.146,19297,0,3,1,4
10.67.156.145,19298,0,3,2,4
10.67.156.144,19299,0,3,8,1
10.67.156.143,19300,0,3,3,2
10.67.156.142,19301,0,3,8,2
10.67.156.141,19302,1,3,6,1
10.67.156.140,19303,0,3,10,3
10.67.156.14,19304,0,2,5,0
10.67.156.139,19305,0,3,1,1
10.67.156.137,19306,0,1,0,1
10.67.156.136,19307,0,1,0,5
10.67.156.134,19308,0,2,2,0
10.67.156.133,19309,0,3,1,3
10.67.156.132,19310,0,2,2,0
10.67.156.131,19311,0,3,2,2
10.67.156.130,19312,0,2,2,0
10.67.156.13,19313,0,3,2,3
10.67.156.129,19314,0,3,3,3
10.67.156.128,19315,0,1,0,2
10.67.156.127,19316,0,2,1,0
10.67.156.126,19317,0,1,0,1
10.67.156.125,19318,0,1,0,1
10.67.156.124,19319,0,2,1,0
10.67.156.123,19320,0,3,6,3
10.67.156.122,19321,0,3,1,3
10.67.156.121,19322,0,1,0,1
10.67.156.12,19323,0,3,9,2
10.67.156.119,19324,0,3,2,1
10.67.156.118,19325,0,3,2,2
10.67.156.117,19326,0,1,0,2
10.67.156.115,19327,0,1,0,1
10.67.156.114,19328,0,1,0,1
10.67.156.110,19329,0,3,6,5
10.67.156.109,19330,0,3,4,3
10.67.156.108,19331,0,2,4,0
10.67.156.107,19332,0,3,2,4
10.67.156.106,19333,0,3,4,6
10.67.156.105,19334,0,3,7,1
10.67.156.104,19335,0,3,2,5
10.67.156.103,19336,0,3,4,6
10.67.156.102,19337,0,2,1,0
10.67.156.101,19338,0,2,1,0
10.67.156.100,19339,0,2,1,0
10.67.156.10,19340,0,2,1,0
10.67.156.1,19341,0,1,0,1
10.67.154.221,19342,0,1,0,2
10.67.154.213,19343,0,1,0,2
10.67.154.210,19344,0,2,1,0
10.67.154.152,19345,0,1,0,4
10.67.153.93,19346,0,1,0,1
10.67.153.226,19347,0,3,1,1
10.67.152.78,19348,0,2,1,0
10.67.152.55,19349,0,1,0,1
10.67.152.42,19350,0,2,1,0
10.67.152.253,19351,1,1,0,3
10.67.152.242,19352,1,1,0,2
10.67.152.234,19353,1,1,0,1
10.67.152.229,19354,0,2,1,0
10.67.152.226,19355,9,3,4,19
10.67.152.224,19356,0,1,0,2
10.67.152.221,19357,9,3,34,11
10.67.152.220,19358,1,1,0,1
10.67.152.213,19359,1,1,0,1
10.67.152.205,19360,0,2,1,0
10.67.152.175,19361,0,1,0,1
10.67.152.15,19362,0,2,1,0
10.67.152.140,19363,0,1,0,1
10.67.152.13,19364,0,1,0,1
10.67.150.87,19365,0,2,1,0
