""SRCPORT"",""DSTPORT"",""VPI1"",""VCI1"",""DSTID"",""SRCID"",""COMBID""
5699,445,0,159,30112,24256,412
5701,445,0,159,30111,24256,413
5703,445,0,3495,30112,24255,296
5704,389,0,3495,30111,24255,294
5705,445,0,543,28366,18219,153
5705,445,0,3495,30111,24255,294
5722,445,0,1696,30112,24242,221
5724,445,0,179,28366,18219,153
5725,445,0,3495,29659,24255,292
5731,445,0,159,30112,24254,430
5732,445,0,1696,30111,24242,234
5734,445,0,159,30112,24256,412
5738,445,0,159,29659,24255,292
5742,389,0,3495,30111,24242,234
5743,445,0,159,30111,24256,413
5744,389,0,3495,29659,24256,411
5744,445,0,159,30111,24256,413
5745,445,0,3495,29659,24256,411
5746,445,0,159,30112,24255,296
5746,445,0,1174,28366,18219,153
5747,445,0,3495,30111,24242,234
5748,445,0,159,29659,24253,423
5748,445,0,159,30111,24255,294
5750,389,0,3495,30112,24256,412
5750,445,0,2133,29659,24253,423
5751,445,0,3495,30112,24256,412
5755,445,0,135,29659,24254,429
5755,445,0,1174,28366,18219,153
5757,445,0,2133,29659,24242,222
5758,445,0,2133,30112,24253,424
5760,445,0,2133,30111,24253,431
5762,445,0,1696,29659,24256,411
5762,445,0,3495,29659,24242,222
5763,445,0,135,30112,24254,430
5763,445,0,3495,30112,24255,296
5765,445,0,135,30111,24254,421
5765,445,0,2133,30112,24242,221
5767,445,0,159,29659,24254,429
5767,445,0,2133,30111,24242,234
5769,389,0,3495,30111,24255,294
5770,445,0,1696,30112,24256,412
5771,389,0,3495,29659,24256,411
5771,445,0,3495,30112,24242,221
5772,445,0,1696,30111,24256,413
5772,445,0,3495,29659,24256,411
5773,445,0,3495,30111,24242,234
5775,445,0,159,30112,24254,430
5777,389,0,3495,30112,24256,412
5778,445,0,159,30111,24254,421
5778,445,0,3495,30112,24256,412
5786,445,0,159,29659,24256,411
5787,445,0,179,28366,18219,153
5790,389,0,3495,29659,24253,423
5790,445,0,1696,29659,24254,429
5791,445,0,3495,29659,24253,423
5794,445,0,179,28366,18219,153
5795,445,0,159,30112,24256,412
5796,389,0,3495,30112,24253,424
5797,445,0,159,30111,24256,413
5797,445,0,3495,30112,24253,424
5798,389,0,3495,30111,24253,431
5798,445,0,1696,30112,24254,430
5799,445,0,3495,30111,24253,431
5800,445,0,1696,30111,24254,421
5807,445,0,49,28366,18219,153
5814,445,0,159,30112,24254,430
5818,445,0,159,29659,24242,222
5820,445,0,543,28366,18219,153
5821,445,0,159,29659,24253,423
5824,445,0,159,30111,24254,421
5825,445,0,159,29659,24256,411
5825,445,0,2133,30111,24242,234
5826,445,0,159,30112,24242,221
5826,445,0,179,28366,18219,153
5828,445,0,159,30111,24242,234
5832,445,0,3495,29659,24253,423
5840,445,0,159,29659,24255,292
5840,445,0,3495,30112,24253,424
5841,389,0,3495,30111,24253,431
5842,445,0,543,28366,18219,153
5842,445,0,3495,30111,24253,431
5845,445,0,159,30111,24253,431
5849,445,0,2800,30111,24253,431
5852,445,0,159,29659,24254,429
5853,445,0,159,29659,24252,360
5856,445,0,153,30111,24256,413
5857,445,0,159,29659,24242,222
5858,445,0,159,30112,24254,430
5858,445,0,1696,29659,24254,429
5859,445,0,159,29659,24252,360
5859,445,0,159,30112,24253,424
5860,445,0,159,30111,24254,421
5862,445,0,179,28366,18219,153
5863,445,0,159,30112,24256,412
5865,445,0,159,29659,24254,429
5865,445,0,159,30112,24242,221
5866,445,0,1696,30112,24254,430
5867,445,0,159,30111,24242,234
5868,445,0,159,29659,24253,423
5868,445,0,159,30112,24252,361
5868,445,0,1696,30111,24254,421
5869,445,0,159,30111,24253,431
5870,445,0,159,30111,24252,359
5873,445,0,159,30111,24256,413
5873,445,0,159,30112,24254,430
5873,445,0,179,28366,18219,153
5875,445,0,159,30111,24254,421
5876,445,0,159,30112,24253,424
5878,445,0,159,30111,24253,431
5878,445,0,159,30112,24255,296
5880,445,0,159,29659,24242,222
5882,445,0,3495,29659,24253,423
5884,445,0,159,29659,24254,429
5888,445,0,159,30111,24255,294
5888,445,0,159,30112,24242,221
5889,445,0,159,29659,24255,292
5890,445,0,159,30111,24242,234
5890,445,0,3495,30112,24253,424
5891,389,0,3495,30111,24253,431
5891,445,0,159,30112,24252,361
5892,445,0,3495,30111,24253,431
5897,445,0,159,30112,24255,296
5899,445,0,159,30111,24255,294
5901,445,0,159,30111,24252,359
5907,445,0,135,29659,24242,222
5909,445,0,159,29659,24252,360
5911,445,0,3495,29659,24253,423
5915,445,0,135,30112,24242,221
5916,445,0,3495,29659,24242,222
5918,445,0,1174,28366,18219,153
5919,445,0,3495,30112,24253,424
5920,389,0,3495,30111,24253,431
5921,445,0,3495,30111,24253,431
5922,445,0,159,30112,24254,430
5924,445,0,3495,30112,24242,221
5925,389,0,3495,30111,24242,234
5926,445,0,3495,30111,24242,234
5930,445,0,179,28366,18219,153
5932,53,0,1174,28366,18219,153
5932,445,0,159,30111,24254,421
5933,53,0,1174,28366,18219,153
5933,445,0,159,29659,24254,429
5934,445,0,159,29659,24254,429
5935,445,0,159,29659,24256,411
5940,389,0,1174,28366,18219,153
5941,445,0,159,29659,24254,429
5941,445,0,159,30112,24254,430
5941,445,0,1174,28366,18219,153
5942,445,0,159,30112,24254,430
5943,445,0,159,30111,24254,421
5943,445,0,159,30112,24256,412
5943,445,0,1696,29659,24254,429
5944,445,0,159,30111,24254,421
5945,445,0,159,30111,24256,413
5947,445,0,159,30112,24252,361
5951,445,0,1696,30112,24254,430
5952,445,0,159,30112,24254,430
5953,445,0,1696,30111,24254,421
5954,445,0,159,30111,24254,421
5956,445,0,159,30111,24254,421
5957,445,0,49,28366,18219,153
5957,445,0,159,30111,24252,359
5964,445,0,159,29659,24253,423
5967,445,0,3495,29659,24242,222
5975,445,0,3495,30112,24242,221
5976,389,0,3495,30111,24242,234
5977,445,0,543,28366,18219,153
5977,445,0,3495,30111,24242,234
5982,445,0,3495,30111,24242,234
5984,445,0,159,29659,24253,423
5994,445,0,159,29659,24256,411
5997,445,0,543,28366,18219,153
6000,445,0,179,28366,18219,153
6002,445,0,159,30112,24253,424
6002,445,0,159,30112,24256,412
6004,445,0,159,29659,24254,429
6004,445,0,159,30111,24256,413
6007,389,0,3495,29659,24256,411
6008,445,0,3495,29659,24256,411
6009,445,0,179,28366,18219,153
6012,445,0,159,30112,24254,430
6014,445,0,159,30111,24254,421
6015,389,0,3495,30112,24256,412
6016,445,0,3495,30112,24256,412
6018,445,0,3495,30111,24256,413
6020,445,0,159,29659,24254,429
6022,445,0,159,30112,24253,424
6023,445,0,3495,30111,24253,431
6028,445,0,159,30112,24254,430
6030,445,0,159,30111,24254,421
6032,445,0,159,30111,24253,431
6034,445,0,1696,29659,24254,429
6036,445,0,159,29659,24255,292
6044,445,0,159,30112,24255,296
6046,445,0,159,30111,24255,294
6051,445,0,159,29659,24242,222
6053,445,0,1174,28366,18219,153
6054,445,0,159,29659,24253,423
6059,445,0,159,30112,24242,221
6061,445,0,159,30111,24242,234
6065,445,0,159,30112,24242,221
6066,445,0,135,29659,24242,222
6066,445,0,1174,28366,18219,153
6072,445,0,1696,30112,24254,430
6074,445,0,135,30112,24242,221
6074,445,0,159,29659,24253,423
6075,445,0,153,29659,24242,222
6075,445,0,159,29659,24256,411
6075,445,0,159,30111,24242,234
6076,445,0,179,28366,18219,153
6077,445,0,135,30111,24242,234
6082,445,0,159,30112,24253,424
6082,445,0,1696,30111,24254,421
6083,445,0,153,30112,24242,221
6085,445,0,153,30111,24242,234
6087,53,0,1174,28366,18219,153
6088,53,0,1174,28366,18219,153
6090,445,0,159,29659,24256,411
6092,445,0,159,30112,24253,424
6095,389,0,1174,28366,18219,153
6096,445,0,1174,28366,18219,153
6097,445,0,153,29659,24253,423
6098,445,0,159,30112,24256,412
6102,445,0,159,30111,24253,431
6105,389,0,3495,29659,24254,429
6106,445,0,3495,29659,24254,429
6110,445,0,159,29659,24252,360
6111,389,0,3495,30112,24254,430
6111,445,0,159,29659,24255,292
6112,445,0,3495,30112,24254,430
6113,445,0,159,30112,24256,412
6116,445,0,159,29659,24256,411
6121,445,0,543,28366,18219,153
6122,445,0,159,29659,24252,360
6123,445,0,159,30111,24256,413
6125,445,0,49,28366,18219,153
6126,445,0,1696,29659,24252,360
6130,445,0,159,30111,24252,359
6130,445,0,159,30112,24252,361
6132,445,0,159,30111,24252,359
6133,389,0,3495,29659,24254,429
6134,445,0,1696,30112,24252,361
6134,445,0,3495,29659,24254,429
6135,445,0,153,30112,24253,424
6136,445,0,1696,30111,24252,359
6138,389,0,3495,30111,24242,234
6139,445,0,3495,30111,24242,234
6140,445,0,159,30111,24254,421
6141,389,0,3495,30112,24254,430
6142,445,0,153,29659,24255,292
6142,445,0,3495,30112,24254,430
6143,445,0,159,29659,24242,222
6144,445,0,3495,30111,24254,421
6145,445,0,153,30111,24253,431
6146,445,0,159,29659,24256,411
6148,445,0,159,30112,24252,361
6149,445,0,159,30112,24255,296
6150,445,0,153,30112,24255,296
6150,445,0,159,29659,24255,292
6151,445,0,159,30112,24242,221
6151,445,0,543,28366,18219,153
6153,445,0,159,30111,24242,234
6154,445,0,159,30112,24256,412
6156,445,0,159,30111,24256,413
6158,445,0,159,30111,24252,359
6158,445,0,159,30111,24255,294
6158,445,0,159,30112,24255,296
6158,445,0,179,28366,18219,153
6159,445,0,159,30111,24255,294
6160,445,0,159,30111,24255,294
6162,389,0,3495,29659,24254,429
6163,445,0,3495,29659,24254,429
6164,445,0,159,29659,24242,222
6164,445,0,159,30111,24256,413
6166,445,0,179,28366,18219,153
6170,389,0,3495,30112,24254,430
6171,445,0,3495,30112,24254,430
6172,445,0,159,30112,24242,221
6175,445,0,2133,29659,24255,292
6183,445,0,2133,30112,24255,296
6185,445,0,2133,30111,24255,294
6190,445,0,159,29659,24255,292
6193,88,0,3495,30111,24255,294
6222,445,0,159,29659,24242,222
6228,445,0,159,30112,24255,296
6230,445,0,159,29659,24242,222
6230,445,0,159,30112,24242,221
6232,445,0,159,30111,24242,234
6232,445,0,179,28366,18219,153
6232,445,0,1684,29659,24242,222
6238,445,0,159,30112,24242,221
6240,445,0,159,30111,24242,234
6240,445,0,1684,30112,24242,221
6240,445,0,1696,29659,24252,360
6242,445,0,1684,30111,24242,234
6251,389,0,3495,29659,24254,429
6253,445,0,159,29659,24242,222
6255,88,0,3495,29659,24254,429
6255,445,0,159,29659,24253,423
6256,445,0,3495,29659,24254,429
6258,445,0,159,29659,24256,411
6259,445,0,1696,29659,24242,222
6260,88,0,3495,29659,24254,429
6261,445,0,159,30112,24242,221
6263,445,0,159,29659,24255,292
6263,445,0,159,30111,24242,234
6264,445,0,159,30112,24256,412
6266,445,0,159,30111,24256,413
6267,445,0,543,28366,18219,153
6267,445,0,1696,30112,24242,221
6269,445,0,1696,30111,24242,234
6271,445,0,159,30112,24255,296
6272,445,0,49,28366,18219,153
6273,445,0,159,30111,24255,294
6275,445,0,159,29659,24253,423
6278,445,0,1696,30112,24252,361
6281,445,0,135,29659,24255,292
6281,445,0,153,29659,24253,423
6282,445,0,159,29659,24254,429
6283,445,0,159,30112,24253,424
6285,445,0,159,30111,24253,431
6288,445,0,1696,30111,24252,359
6289,389,0,3495,30112,24254,430
6290,445,0,159,30112,24254,430
6292,445,0,159,30111,24254,421
6293,88,0,3495,30112,24254,430
6294,445,0,159,30112,24253,424
6294,445,0,1696,29659,24253,423
6294,445,0,3495,30112,24254,430
6298,88,0,3495,30112,24254,430
6298,445,0,179,28366,18219,153
6303,88,0,3495,30112,24254,430
6303,445,0,1696,30112,24253,424
6304,445,0,3495,30111,24254,421
6305,445,0,159,30111,24253,431
6305,445,0,1696,30111,24253,431
6306,445,0,153,30111,24254,421
6307,445,0,179,28366,18219,153
6307,445,0,543,28366,18219,153
6308,88,0,3495,30112,24254,430
6309,445,0,159,29659,24254,429
6317,389,0,3495,29659,24252,360
6318,445,0,159,30112,24254,430
6318,445,0,3495,29659,24252,360
6319,389,0,3495,29659,24254,429
6319,445,0,135,30112,24255,296
6320,445,0,159,30111,24254,421
6320,445,0,1696,29659,24255,292
6320,445,0,3495,29659,24254,429
6321,445,0,159,29659,24255,292
6323,389,0,3495,30112,24252,361
6324,445,0,3495,30112,24252,361
6325,389,0,3495,30111,24252,359
6325,389,0,3495,30112,24254,430
6325,445,0,159,29659,24255,292
6326,445,0,3495,30111,24252,359
6326,445,0,3495,30112,24254,430
6328,445,0,159,29659,24256,411
6329,445,0,159,30112,24255,296
6330,445,0,159,29659,24254,429
6331,445,0,159,30111,24255,294
6331,445,0,159,30112,24255,296
6333,445,0,159,30111,24255,294
6334,445,0,3495,29659,24242,222
6335,445,0,179,28366,18219,153
6336,445,0,159,30112,24256,412
6338,445,0,159,30111,24256,413
6339,445,0,3495,29659,24253,423
6342,445,0,3495,30112,24242,221
6343,389,0,3495,30111,24242,234
6346,445,0,3495,30111,24242,234
6347,445,0,3495,30112,24253,424
6348,389,0,3495,30111,24253,431
6349,445,0,3495,30111,24253,431
6351,445,0,159,29659,24255,292
6355,445,0,1696,29659,24242,222
6358,445,0,1696,30112,24255,296
6359,445,0,159,30112,24255,296
6361,445,0,159,30111,24255,294
6363,445,0,1696,30112,24242,221
6363,445,0,3495,30111,24253,431
6365,445,0,1696,30111,24242,234
6366,445,0,159,29659,24253,423
6368,445,0,159,30112,24254,430
6368,445,0,1696,30111,24255,294
6370,445,0,159,29659,24255,292
6374,445,0,159,30112,24253,424
6376,445,0,159,30111,24253,431
6377,53,0,1174,28366,18219,153
6378,53,0,1174,28366,18219,153
6378,445,0,159,30111,24254,421
6379,445,0,179,28366,18219,153
6385,389,0,1174,28366,18219,153
6386,445,0,1174,28366,18219,153
6409,445,0,159,30112,24255,296
6409,445,0,543,28366,18219,153
6415,445,0,1696,29659,24255,292
6416,389,0,3495,29659,24256,411
6417,445,0,3495,29659,24256,411
6419,445,0,159,29659,24256,411
6419,445,0,159,30111,24255,294
6421,445,0,543,28366,18278,7301
6424,389,0,3495,30112,24256,412
6425,445,0,3495,30112,24256,412
6427,445,0,159,30112,24256,412
6427,445,0,179,28366,18186,17995
6427,445,0,3495,30111,24256,413
6428,445,0,49,28366,18219,153
6429,445,0,159,30111,24256,413
6435,389,0,3495,30111,24242,234
6443,445,0,3495,29659,24253,423
6445,445,0,3495,29659,24253,423
6451,445,0,3495,30112,24253,424
6452,389,0,3495,30111,24253,431
6452,445,0,135,30111,24256,413
6452,445,0,179,28366,18219,153
6453,445,0,1696,30112,24255,296
6453,445,0,3495,30111,24253,431
6455,445,0,3495,30112,24253,424
6457,389,0,3495,30111,24253,431
6457,445,0,543,28366,18219,153
6458,445,0,3495,30111,24253,431
6459,445,0,159,29659,24254,429
6463,445,0,1696,30111,24255,294
6468,445,0,179,28366,18220,18360
6469,445,0,159,29659,24253,423
6475,445,0,179,28366,18219,153
6477,445,0,159,29659,24255,292
6477,445,0,159,30112,24253,424
6479,445,0,159,30111,24253,431
6481,445,0,159,29659,24256,411
6485,389,0,3495,30111,24255,294
6485,445,0,159,30112,24255,296
6486,445,0,3495,30111,24255,294
6487,445,0,159,30111,24255,294
6489,445,0,159,29659,24253,423
6489,445,0,159,30112,24256,412
6491,445,0,159,29659,24253,423
6491,445,0,159,30111,24256,413
6492,445,0,135,30111,24254,421
6493,445,0,159,29659,24254,429
6497,445,0,159,30112,24254,430
6499,445,0,159,30112,24253,424
6500,445,0,135,29659,24253,423
6501,445,0,159,30111,24253,431
6506,445,0,159,30111,24255,294
6507,445,0,159,30111,24254,421
6508,445,0,135,30112,24253,424
6510,445,0,135,30111,24253,431
6524,445,0,135,29659,24242,222
6525,445,0,1696,29659,24254,429
6527,445,0,159,30112,24253,424
6531,445,0,159,30112,24254,430
6531,445,0,179,28366,18219,153
6532,53,0,1174,28366,18219,153
6532,445,0,135,30112,24242,221
6533,53,0,1174,28366,18219,153
6534,445,0,135,30111,24242,234
6534,445,0,153,29659,24242,222
6535,389,0,3495,30111,24242,234
6536,445,0,3495,30111,24242,234
6537,445,0,159,30111,24253,431
6540,389,0,1174,28366,18219,153
6540,389,0,3495,29659,24254,429
6541,445,0,159,30111,24254,421
6541,445,0,1174,28366,18219,153
6541,445,0,3495,29659,24254,429
6546,389,0,3495,30112,24254,430
6547,445,0,3495,30112,24254,430
6558,445,0,159,29659,24254,429
6563,445,0,1696,30112,24254,430
6568,445,0,159,30111,24254,421
6572,445,0,153,30112,24242,221
6573,445,0,1696,30111,24254,421
6578,445,0,159,29659,24255,292
6586,445,0,159,30112,24255,296
6588,445,0,159,30111,24255,294
6593,445,0,179,28366,18219,153
6595,445,0,49,28366,18219,153
6597,389,0,3495,29659,24252,360
6598,445,0,3495,29659,24252,360
6600,445,0,1684,29659,24255,292
6601,445,0,179,28366,18219,153
6605,389,0,3495,30112,24252,361
6606,445,0,3495,30112,24252,361
6607,445,0,159,29659,24256,411
6607,445,0,543,28366,18219,153
6616,445,0,159,30112,24256,412
6618,445,0,159,30111,24256,413
6618,445,0,3495,29659,24253,423
6625,445,0,159,29659,24252,360
6627,445,0,3495,30112,24253,424
6628,389,0,3495,30111,24253,431
6629,445,0,3495,30111,24253,431
6633,445,0,159,30112,24252,361
6634,445,0,159,29659,24242,222
6635,445,0,159,30111,24252,359
6638,445,0,1684,30112,24255,296
6640,445,0,1174,28366,18219,153
6642,445,0,159,30112,24242,221
6644,445,0,159,30111,24242,234
6648,445,0,1684,30111,24255,294
6649,445,0,179,28366,18219,153
6654,445,0,159,29659,24256,411
6661,445,0,159,29659,24254,429
6662,445,0,159,30112,24256,412
6664,445,0,159,30111,24256,413
6668,445,0,159,29659,24253,423
6670,445,0,159,30112,24254,430
6672,445,0,159,30111,24254,421
6676,445,0,159,30112,24253,424
6679,445,0,153,30111,24256,413
6685,53,0,1174,28366,18219,153
6685,445,0,1696,29659,24252,360
6686,53,0,1174,28366,18219,153
6686,445,0,2133,29659,24255,292
6693,389,0,1174,28366,18219,153
6693,445,0,1696,30112,24252,361
6694,445,0,1174,28366,18219,153
6694,445,0,2133,29659,24253,423
6694,445,0,2133,30112,24255,296
6695,445,0,1696,30111,24252,359
6696,445,0,2133,30111,24255,294
6698,389,0,3495,30111,24253,431
6699,445,0,3495,30111,24253,431
6702,445,0,2133,30112,24253,424
6704,445,0,2133,30111,24253,431
6710,445,0,1696,30111,24253,431
6712,445,0,1696,29659,24254,429
6714,445,0,159,30112,24253,424
6714,445,0,543,28366,18219,153
6721,445,0,159,29659,24252,360
6724,445,0,159,29659,24256,411
6724,445,0,179,28366,18219,153
6726,389,0,2800,29659,24254,429
6727,445,0,2800,29659,24254,429
6729,445,0,159,30112,24252,361
6731,445,0,159,29659,24254,429
6731,445,0,159,30111,24252,359
6733,445,0,153,29659,24252,360
6734,389,0,2800,30112,24254,430
6734,445,0,3495,29659,24255,292
6739,389,0,3495,29659,24252,360
6739,445,0,159,30112,24254,430
6740,445,0,3495,29659,24252,360
6741,445,0,159,30111,24254,421
6742,445,0,3495,30112,24255,296
6743,389,0,3495,30111,24255,294
6744,445,0,3495,30111,24255,294
6745,389,0,3495,30112,24252,361
6746,445,0,3495,30112,24252,361
6750,445,0,543,28366,18219,153
6750,445,0,1696,30112,24254,430
6752,445,0,49,28366,18219,153
6759,445,0,159,29659,24254,429
6760,445,0,159,29659,24242,222
6760,445,0,1696,30111,24254,421
6760,445,0,3495,29659,24253,423
6762,445,0,159,29659,24255,292
6762,445,0,159,30112,24256,412
6763,445,0,159,29659,24255,292
6766,445,0,3495,30112,24253,424
6768,445,0,159,30112,24242,221
6768,445,0,3495,30111,24253,431
6770,445,0,159,30111,24242,234
6770,445,0,159,30112,24255,296
6771,445,0,153,30112,24252,361
6771,445,0,159,29659,24252,360
6771,445,0,159,30111,24242,234
6771,445,0,159,30112,24255,296
6772,445,0,159,30111,24255,294
6772,445,0,159,30111,24256,413
6773,445,0,159,30111,24255,294
6775,445,0,1696,29659,24253,423
6779,445,0,159,30112,24252,361
6779,445,0,2133,29659,24255,292
6781,445,0,153,30111,24252,359
6781,445,0,159,30111,24252,359
6783,445,0,159,29659,24256,411
6785,445,0,159,29659,24256,411
6785,445,0,2133,30112,24255,296
6787,445,0,2133,30111,24255,294
6791,445,0,159,30112,24256,412
6792,445,0,153,30112,24255,296
6793,445,0,159,30111,24256,413
6793,445,0,159,30112,24256,412
6797,445,0,159,30112,24254,430
6798,445,0,1174,28366,18219,153
6800,445,0,179,28366,18219,153
6803,445,0,159,29659,24255,292
6807,445,0,159,30111,24254,421
6811,445,0,159,30112,24255,296
6813,445,0,159,30111,24255,294
6814,445,0,1696,30112,24253,424
6824,445,0,159,29659,24242,222
6824,445,0,1696,30111,24253,431
6830,445,0,159,29659,24256,411
6831,445,0,179,28366,18219,153
6832,445,0,159,29659,24254,429
6832,445,0,159,30112,24242,221
6833,445,0,179,28366,18219,153
6839,53,0,1174,28366,18219,153
6840,53,0,1174,28366,18219,153
6840,445,0,159,30112,24254,430
6840,445,0,3495,29659,24253,423
6842,445,0,159,30111,24254,421
6845,445,0,2133,29659,24242,222
6846,445,0,3495,29659,24255,292
6847,389,0,1174,28366,18219,153
6848,445,0,1174,28366,18219,153
6848,445,0,3495,30112,24253,424
6850,445,0,3495,30111,24253,431
6853,445,0,2133,30112,24242,221
6854,445,0,3495,30112,24255,296
6855,389,0,3495,30111,24255,294
6855,445,0,2133,30111,24242,234
6856,445,0,3495,30111,24255,294
6857,445,0,1696,29659,24242,222
6858,389,0,3495,29659,24256,411
6858,445,0,1696,29659,24242,222
6860,445,0,159,29659,24256,411
6865,445,0,1696,30112,24242,221
6866,445,0,1696,30112,24242,221
6867,445,0,1696,30111,24242,234
6868,445,0,159,30112,24256,412
6868,445,0,1696,30111,24242,234
6869,445,0,159,29659,24254,429
6874,445,0,179,28366,18219,153
6877,445,0,159,30112,24254,430
6878,445,0,159,29659,24253,423
6878,445,0,159,30111,24256,413
6879,445,0,159,30111,24254,421
6886,445,0,159,29659,24254,429
6886,445,0,159,30112,24253,424
6888,445,0,159,30111,24253,431
